Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
2OAR.pdb, 51, 51, 0.21010752983467218, 1.5601358324841408, 1.0070965579790108, -, 63.314336653706256, 1.2376096213837855
2OAR.pdb, 52, 52, 0.20913750001801285, 1.564763348512226, 1.0723674037754236, -, 92.67133440006977, 1.5950487988842814
2OAR.pdb, 53, 53, 0.2052151550031786, 1.5836963136213347, 1.0070965579790108, -, 85.81248909977556, 1.4314651279443176
2OAR.pdb, 54, 54, 0.2014316752119797, 1.6023050359301518, 1.2795908073446225, -, 84.07614880405455, 1.7488547467410305
2OAR.pdb, 55, 55, 0.19225151215945974, 1.64895080503845, 1.0070965579790108, -, 93.61947689889145, 1.6201770326422607
2OAR.pdb, 56, 56, 0.18810807813024416, 1.6707385976629903, 0.8870246457242339, -, 63.82187580253519, 1.4195100465534922
2OAR.pdb, 57, 57, 0.18645434807007322, 1.67956885232848, 1.0070965579790108, -, 78.69412215696948, 1.5320980037951217
2OAR.pdb, 58, 58, 0.18529388665900823, 1.6858121378216293, 1.0015065842537783, -, 69.6411316619386, 1.4204649373113327
2OAR.pdb, 59, 59, 0.16906081023847563, 1.7774968048838513, 1.0070965579790108, -, 86.55543878338185, 1.3356111640664567
2OAR.pdb, 60, 60, 0.1672970931073401, 1.7879840464700183, 0.6015275456433868, -, 29.035811864994347, 1.6084260095191867
2OAR.pdb, 61, 61, 0.15879933189669482, 1.840113937377607, 1.0070965579790108, -, 65.86953310871547, 3.6315766564263545
2OAR.pdb, 62, 62, 0.15389082490191758, 1.8715118571859746, 0.7150598440096214, -, 61.75531761079159, 1.451996247682786
2OAR.pdb, 63, 63, 0.14934920215904499, 1.9014680764230387, 0.7937639536640422, -, 119.33260037076957, 2.051974686503635
2OAR.pdb, 64, 64, 0.10806037792012646, 2.225065153254857, 0.7139075093959248, -, 101.2763694170777, 1.652530868134563
2OAR.pdb, 65, 65, 0.059846101738816805, 2.8159789829538124, 0.6374953212850909, -, 103.47378287871987, 1.5922720839512905
