Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
27.pdb, 1, 1, 0.6500277004884055, 0.4307403008644875, 1.4933208123345107, 8.518437962656833E-4, 14.458131189728627, 1.4516309997652779
28.pdb, 1, 1, 0.6540924856843162, 0.4245065221037125, 1.3834350255123706, 6.29587466309367E-4, 12.68869345494625, 1.530475467759433
29.pdb, 1, 1, 0.6938291641615906, 0.36552950992840744, 1.7911519169392205, 0.0655489440401209, 14.559491537239527, 1.2601400385003936
30.pdb, 1, 1, 0.7591849461564673, 0.2755098604440359, 1.7795878172215847, 6.525778962624962E-4, 12.631743426569107, 1.3234646996016557
31.pdb, 1, 1, 0.8440716959919781, 0.16951784013625096, 2.327376781228815, 0.011282776854705023, 8.32072917084548, 1.1795311123486765
32.pdb, 1, 1, 0.6534370182348241, 0.42550912663758267, 1.5583839231160301, 4.775765498785667E-4, 13.29314839626348, 1.2443497388103943
33.pdb, 1, 1, 0.6289994981376709, 0.46362482015535206, 1.2957900920287628, 6.70904534039618E-4, 12.539129285757433, 1.2041079041050835
34.pdb, 1, 1, 0.6060450411807806, 0.5008009702939907, 1.2924464949806447, 0.032619010406750304, 13.720414040213441, 1.416208156730723
35.pdb, 1, 1, 0.5428030877069596, 0.6110086625575735, 1.23888577231257, 0.07238506296419778, 16.568718425024898, 1.2319580365687004
36.pdb, 1, 1, 0.6732750309126261, 0.3956013687574579, 1.6051259734743557, 0.04788559279739668, 11.233935330246261, 1.187172585335591
37.pdb, 1, 1, 0.6812892385524209, 0.38376833678826394, 1.7985000193984602, 0.090423684967881, 13.290711743740044, 1.2704616210526325
38.pdb, 1, 1, 0.6066486663116063, 0.4998054589345307, 1.3224172422565499, 0.0012094605621499888, 14.119466741243357, 1.2864691092147733
39.pdb, 1, 1, 0.5149647167160464, 0.6636568918963803, 1.2494439964430117, 0.08388268440517654, 16.580657133728906, 1.3013561678278704
40.pdb, 1, 1, 0.6011444086977829, 0.5089200926145663, 1.4266773202971776, 0.0480243144976793, 15.363393142807908, 1.3482149013585016
41.pdb, 1, 1, 0.5705304930141347, 0.5611886614780023, 1.2630993410636455, 0.001295272451462992, 14.115175994203208, 1.2606887563303573
42.pdb, 1, 1, 0.6410750791060059, 0.44460870082993337, 1.5996490359619855, 0.07530405733320933, 15.6955982914356, 1.5192733445518736
43.pdb, 1, 1, 0.659864609062401, 0.4157206027895401, 1.6069633288575982, 4.3352319164569053E-4, 13.04944079080426, 1.2794484801511201
44.pdb, 1, 1, 0.6250085807006669, 0.46998990021891207, 1.2666123640453881, 0.07604911924704005, 13.150266545876448, 1.122245340677148
