71	90	0.21207549	106
26	35	0.4919924	107
106	107	0.898793	108
43	49	0.97149503	109
28	40	0.9850146	110
24	25	1.011671	111
82	98	1.0305984	112
17	46	1.0708736	113
33	67	1.2535939	114
78	110	1.476147	115
2	3	1.6147944	116
7	37	1.6193553	117
45	114	1.7048516	118
62	65	1.842786	119
22	56	1.8998853	120
75	92	2.0628371	121
10	18	2.0789423	122
15	21	2.103728	123
50	54	2.1758153	124
89	101	2.191483	125
68	94	2.2289944	126
57	74	2.2368863	127
91	100	2.2631094	128
103	104	2.2751627	129
38	119	2.2849154	130
13	117	2.324736	131
55	73	2.4451625	132
16	19	2.5530365	133
1	4	2.6585462	134
51	79	2.6707635	135
93	102	2.6871805	136
77	84	2.7199886	137
59	132	2.7248487	138
96	127	2.731469	139
32	47	2.7398531	140
14	70	2.755883	141
36	88	2.8678517	142
8	113	2.8717966	143
41	121	2.8813343	144
31	95	3.0214276	145
39	115	3.0601304	146
63	81	3.0762336	147
118	135	3.0872428	148
6	30	3.0920143	149
60	123	3.4042046	150
120	130	3.4176738	151
48	124	3.425177	152
11	80	3.4964626	153
53	61	3.5979092	154
72	147	3.6020246	155
76	111	3.6202798	156
23	153	3.6740735	157
58	99	3.67947	158
109	139	3.695645	159
42	133	3.8061984	160
44	152	3.9662106	161
116	134	3.9818437	162
86	137	4.0381546	163
85	138	4.088181	164
87	136	4.1892424	165
12	156	4.246466	166
69	159	4.269424	167
142	146	4.291721	168
29	108	4.343488	169
66	151	4.406763	170
52	150	4.5893397	171
34	64	4.6371727	172
27	154	4.645551	173
126	165	4.7392483	174
105	128	4.858386	175
20	143	4.888079	176
131	160	5.023177	177
141	169	5.0908494	178
112	158	5.2472935	179
172	176	5.3629236	180
9	173	5.4623666	181
155	161	5.5307803	182
144	167	5.5388618	183
5	157	5.6598506	184
125	145	5.760514	185
168	179	6.4361134	186
83	97	6.566561	187
166	170	7.0904775	188
162	184	7.15166	189
178	183	7.235203	190
163	181	7.3007035	191
164	171	7.5114236	192
177	188	7.807651	193
148	191	7.887692	194
174	185	8.354844	195
149	189	8.54023	196
129	186	8.871431	197
180	192	8.964218	198
182	197	10.014962	199
122	196	10.361761	200
140	198	11.217354	201
187	195	11.514379	202
190	194	12.51532	203
199	200	12.899107	204
175	202	14.213582	205
193	203	14.95471	206
201	205	16.419556	207
204	206	17.979065	208
207	208	19.635471	209
