Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.922986453151117, 0.922986453151117, 0.0, 
2, 0.7723579768006231, 0.7723579768006231, 0.0, 
3, 0.7403132944796484, 0.7403132944796484, 0.0, 
4, 0.6901094636519819, 0.6901094636519819, 0.0, 
5, 0.6836361349534831, 0.6836361349534831, 0.0, 
6, 0.6608932333297416, 0.6608932333297416, 0.0, 
7, 0.6208995550103089, 0.6208995550103089, 0.0, 
8, 0.5856175189667008, 0.5856175189667008, 0.0, 
9, 0.5839041199793675, 0.5839041199793675, 0.0, 
10, 0.5216579632307324, 0.5216579632307324, 0.0, 
11, 0.5031942825673412, 0.5031942825673412, 0.0, 
12, 0.40332420066088537, 0.40332420066088537, 0.0, 
13, 0.4010879193164456, 0.4010879193164456, 0.0, 
14, 0.3748583249489187, 0.3748583249489187, 0.0, 
15, 0.3726602442562942, 0.3726602442562942, 0.0, 
16, 0.3706463035939339, 0.3706463035939339, 0.0, 
17, 0.37061125260256944, 0.37061125260256944, 0.0, 
18, 0.36040951690704154, 0.36040951690704154, 0.0, 
19, 0.35235932094346584, 0.35235932094346584, 0.0, 
20, 0.34723785296360715, 0.34723785296360715, 0.0, 
21, 0.3443142161207859, 0.3443142161207859, 0.0, 
22, 0.3410926083653877, 0.3410926083653877, 0.0, 
23, 0.3401856940392756, 0.3401856940392756, 0.0, 
24, 0.33042283448408305, 0.33042283448408305, 0.0, 
25, 0.3283723704432783, 0.3283723704432783, 0.0, 
26, 0.32010603981348895, 0.32010603981348895, 0.0, 
27, 0.3156530665721771, 0.3156530665721771, 0.0, 
28, 0.3102157302752999, 0.3102157302752999, 0.0, 
29, 0.3056805448179275, 0.3056805448179275, 0.0, 
30, 0.30391365595807457, 0.30391365595807457, 0.0, 
31, 0.29879497201163185, 0.29879497201163185, 0.0, 
32, 0.29612760118831466, 0.29612760118831466, 0.0, 
33, 0.27731135588225886, 0.27731135588225886, 0.0, 
34, 0.2687303936729299, 0.2687303936729299, 0.0, 
35, 0.26663640956094053, 0.26663640956094053, 0.0, 
36, 0.26328103724113455, 0.26328103724113455, 0.0, 
37, 0.2628600952608573, 0.2628600952608573, 0.0, 
38, 0.24403728771563762, 0.24403728771563762, 0.0, 
39, 0.2404657903500987, 0.2404657903500987, 0.0, 
40, 0.2366965082726181, 0.2366965082726181, 0.0, 
41, 0.2297428017382093, 0.2297428017382093, 0.0, 
42, 0.22725854430050713, 0.22725854430050713, 0.0, 
43, 0.22618496059840124, 0.22618496059840124, 0.0, 
44, 0.2248035490761437, 0.2248035490761437, 0.0, 
45, 0.2242660131730253, 0.2242660131730253, 0.0, 
46, 0.2236676706887148, 0.2236676706887148, 0.0, 
47, 0.22190707216763525, 0.22190707216763525, 0.0, 
48, 0.22147638694312882, 0.22147638694312882, 0.0, 
49, 0.21913707575276922, 0.21913707575276922, 0.0, 
50, 0.21020155219363218, 0.21020155219363218, 0.0, 
51, 0.21010752983467218, 0.21010752983467218, 0.0, 
52, 0.20913750001801285, 0.20913750001801285, 0.0, 
53, 0.2052151550031786, 0.2052151550031786, 0.0, 
54, 0.2014316752119797, 0.2014316752119797, 0.0, 
55, 0.19225151215945974, 0.19225151215945974, 0.0, 
56, 0.18810807813024416, 0.18810807813024416, 0.0, 
57, 0.18645434807007322, 0.18645434807007322, 0.0, 
58, 0.18529388665900823, 0.18529388665900823, 0.0, 
59, 0.16906081023847563, 0.16906081023847563, 0.0, 
60, 0.1672970931073401, 0.1672970931073401, 0.0, 
61, 0.15879933189669482, 0.15879933189669482, 0.0, 
62, 0.15389082490191758, 0.15389082490191758, 0.0, 
63, 0.14934920215904499, 0.14934920215904499, 0.0, 
64, 0.10806037792012646, 0.10806037792012646, 0.0, 
65, 0.059846101738816805, 0.059846101738816805, 0.0, 
