Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
34.pdb, 1, 1, 0.6060450411807806, 0.5008009702939907, 1.2924464949806447, -, 13.720414040213441, 1.416208156730723
34.pdb, 1, 2, 0.46823859415827285, 0.7587772963993031, 0.9622422528108279, -, 15.161939711409042, 1.2623198195581022
35.pdb, 1, 1, 0.5428030877069596, 0.6110086625575735, 1.23888577231257, -, 16.568718425024898, 1.2319580365687004
36.pdb, 1, 1, 0.6732750309126261, 0.3956013687574579, 1.6051259734743557, -, 11.233935330246261, 1.187172585335591
36.pdb, 1, 2, 0.6466862998247126, 0.43589395550006593, 1.4557700659744366, -, 11.591541862522055, 1.2346341762752855
36.pdb, 1, 3, 0.5270270187883925, 0.6405034627068042, 1.0568012296125235, -, 14.18287621490648, 1.2320235485419728
36.pdb, 1, 4, 0.4722039477185778, 0.7503442940976116, 0.9351316250713355, -, 15.916737818080069, 1.2362020664709927
37.pdb, 1, 1, 0.6812892385524209, 0.38376833678826394, 1.7985000193984602, -, 13.290711743740044, 1.2704616210526325
38.pdb, 1, 1, 0.6066486663116063, 0.4998054589345307, 1.3224172422565499, -, 14.119466741243357, 1.2864691092147733
38.pdb, 1, 2, 0.5553065423822039, 0.5882349890964269, 1.2618772719076337, -, 16.377862072683545, 1.3657091662947394
38.pdb, 1, 3, 0.4899829153854681, 0.7133847550455866, 1.0992692123232806, -, 16.563777810283685, 1.5834790731484991
38.pdb, 1, 4, 0.4891496581493311, 0.7150867869456897, 0.9480771210648171, -, 12.229039500129243, 1.3285189615823978
39.pdb, 1, 1, 0.5149647167160464, 0.6636568918963803, 1.2494439964430117, -, 16.580657133728906, 1.3013561678278704
39.pdb, 1, 2, 0.4655691291559473, 0.7644946881222937, 1.2494439964430117, -, 19.388844485999783, 1.6893539515559148
40.pdb, 1, 1, 0.6011444086977829, 0.5089200926145663, 1.4266773202971776, -, 15.363393142807908, 1.3482149013585016
41.pdb, 1, 1, 0.5705304930141347, 0.5611886614780023, 1.2630993410636455, -, 14.115175994203208, 1.2606887563303573
41.pdb, 1, 2, 0.5389120989386933, 0.6182028031188085, 1.38488666807152, -, 16.55341574612626, 1.344872752322911
42.pdb, 1, 1, 0.6410750791060059, 0.44460870082993337, 1.5996490359619855, -, 15.6955982914356, 1.5192733445518736
42.pdb, 1, 2, 0.5787235791946386, 0.5469303261232992, 1.4692270322033305, -, 17.074736790848196, 1.3441624906710716
42.pdb, 1, 3, 0.49626541523646556, 0.7006443840143988, 0.9890414560918634, -, 17.691437478631478, 1.361498437146841
43.pdb, 1, 1, 0.659864609062401, 0.4157206027895401, 1.6069633288575982, -, 13.04944079080426, 1.2794484801511201
43.pdb, 1, 2, 0.6196335725720298, 0.4786269876400207, 1.5559094783815481, -, 16.664108659404658, 1.5944145378041277
43.pdb, 1, 3, 0.5663222310181395, 0.568592050023081, 1.2807912257330571, -, 15.938078384589657, 1.2332005002718274
43.pdb, 1, 4, 0.4847070698329502, 0.7242105502397599, 1.0316633541641334, -, 14.48143532463312, 1.6143183602506699
44.pdb, 1, 1, 0.6250085807006669, 0.46998990021891207, 1.2666123640453881, -, 13.150266545876448, 1.122245340677148
44.pdb, 1, 2, 0.6015965444119391, 0.5081682503591157, 1.2544558211294208, -, 15.170007033715446, 1.4252960753773836
44.pdb, 1, 5, 0.3920507179534671, 0.936364065026518, 0.90003050186257, -, 17.895992472521748, 1.297317914934575
45.pdb, 1, 1, 0.590718301657498, 0.52641602214993, 1.3467175627514092, -, 13.549124913432134, 1.3899608561489634
45.pdb, 1, 2, 0.5461792964317165, 0.6048079753996455, 1.1760876544501169, -, 14.352139038046397, 1.39081513020268
46.pdb, 1, 1, 0.5496580780628838, 0.5984588703257283, 1.275849299622127, -, 16.666965362683207, 1.5866936714838067
47.pdb, 1, 1, 0.6288809636279473, 0.4638132872055645, 1.4209246310950576, -, 12.306649301915577, 1.258813691102372
48.pdb, 1, 1, 0.6397725883967234, 0.4466424964034264, 1.455345846126484, -, 14.918354435775292, 1.6098509396797607
49.pdb, 1, 1, 0.6447909003096235, 0.4388292003123403, 1.4751035974207782, -, 12.738003047107204, 1.319230809947429
50.pdb, 1, 1, 0.7018406055238233, 0.35404895839619016, 1.7757768850829228, -, 12.833943916355327, 1.3199447093568244
2.pdb, 2, 3, 0.3903684537375222, 0.9406642326837067, 0.9725320705417635, -, 19.387058612111854, 1.504079625728088
2.pdb, 2, 4, 0.35318575591861545, 1.040761139721796, 0.9725320705417635, -, 21.304143494175335, 1.4172211324000559
3.pdb, 2, 3, 0.45676160854758585, 0.7835936685076672, 1.1328010750407247, -, 17.552554453704897, 1.2917084914603014
3.pdb, 2, 5, 0.39909534702277927, 0.9185549256704826, 1.1328010750407247, -, 18.145805070489686, 1.2843938187494428
4.pdb, 2, 3, 0.4524942575281363, 0.7929802064682371, 1.0374708092975855, -, 18.326784617829517, 1.4272036722164967
4.pdb, 2, 5, 0.34451474892214834, 1.0656183768987058, 0.9780849592644982, -, 20.178898702706743, 1.3537013400462774
5.pdb, 2, 4, 0.3174581948181445, 1.1474091391827401, 0.982762019550355, -, 18.63151812533629, 1.2506040398568798
6.pdb, 2, 3, 0.48447900907146785, 0.724681173519759, 1.2178014143604348, -, 18.562401567913255, 1.521540532709694
7.pdb, 2, 2, 0.4220768643314404, 0.8625678385666425, 0.9590309236704264, -, 17.69499497708463, 1.4349263785240125
7.pdb, 2, 3, 0.2773211964757336, 1.2825788904943447, 0.9284465273300684, -, 21.897606397426667, 1.3526745100264577
8.pdb, 2, 3, 0.3858563497790055, 0.9522901296142041, 1.0219813916540164, -, 19.742970757534632, 1.4540299739347213
8.pdb, 2, 4, 0.2764590965256081, 1.2856924019625222, 0.9230164397874139, -, 22.632514282891222, 1.4996744244337923
9.pdb, 2, 2, 0.57955690320734, 0.5454914273951579, 1.2090388916174095, -, 16.841965403213436, 1.202581381160437
10.pdb, 2, 1, 0.4453196564874614, 0.8089629255055142, 0.9218711936665642, -, 17.49318498135351, 1.3387998945580748
10.pdb, 2, 3, 0.39611076167908266, 0.9260614056269428, 0.9218711936665642, -, 18.426965334894412, 1.285335475023205
11.pdb, 2, 2, 0.5034731549769548, 0.6862248850732052, 0.9474349881571469, -, 17.06555700794508, 1.328773512529701
11.pdb, 2, 3, 0.438906414156752, 0.8234690682303417, 0.9474349881571469, -, 20.23018184816916, 1.3818947753319604
12.pdb, 2, 3, 0.4785262845704021, 0.7370441384161767, 0.9452878807881244, -, 15.52193171167056, 1.3341693020535565
13.pdb, 2, 3, 0.48594340068492187, 0.7216631213596225, 1.023676440813966, -, 15.232571960808354, 1.3365958174920254
13.pdb, 2, 4, 0.34854785506739266, 1.0539797409421614, 0.9446062550466212, -, 17.702732406204625, 1.3378417723849803
16.pdb, 2, 2, 0.415342087870171, 0.8786527901858979, 1.0009816759785266, -, 18.328002526878212, 1.4365268740024804
23.pdb, 2, 2, 0.5253698839762864, 0.643652723555735, 1.1789903473115098, -, 15.509621710813533, 1.247573335196474
24.pdb, 2, 2, 0.6128638659829939, 0.489612446040138, 1.199886724094062, -, 13.920520065847212, 1.184842327822611
26.pdb, 2, 3, 0.47367911609691793, 0.7472251567945621, 1.0152556166800253, -, 16.16178640027131, 1.4318734625568585
26.pdb, 2, 4, 0.30999228999507067, 1.1712078527958762, 1.0146369947485694, -, 19.62954977982851, 1.3111563474237895
27.pdb, 2, 2, 0.5291522381562803, 0.6364791037314579, 1.0155473375391784, -, 15.129612037151942, 1.2822704179642925
27.pdb, 2, 3, 0.4378601890317195, 0.82585562268578, 0.9725060920219846, -, 16.319462891841603, 1.388917467685802
30.pdb, 2, 3, 0.6736516641720965, 0.3950421204024269, 1.483643372747627, -, 14.588822671955938, 1.1992063259946057
31.pdb, 2, 4, 0.4968625671124451, 0.6994418160502328, 0.917083490718879, -, 15.836541422130203, 1.255112778417445
31.pdb, 2, 5, 0.4234273875905928, 0.8593732374640622, 0.917083490718879, -, 18.19292478476863, 1.2767992483495554
35.pdb, 2, 2, 0.4623885478128056, 0.771349728771491, 1.0283597278089756, -, 15.628538833351916, 1.1970851879165787
37.pdb, 2, 2, 0.3272997063625651, 1.1168789946261377, 1.0066256432654253, -, 19.971293880584934, 1.4559034686658536
37.pdb, 2, 3, 0.3134293919099157, 1.1601811694438917, 1.0066256432654253, -, 20.395033790527552, 1.6570739300957193
38.pdb, 2, 5, 0.3644214187213347, 1.0094443372739297, 1.0556286674093214, -, 19.171857801180664, 1.4658347538815046
41.pdb, 2, 3, 0.5262047228447692, 0.6420649350365784, 1.191181162682757, -, 16.827870737583215, 1.2789307941666501
43.pdb, 2, 6, 0.4204324535118429, 0.8664714462132739, 1.0588858156736525, -, 17.582780348309377, 1.2804114862180367
44.pdb, 2, 3, 0.5623673021207155, 0.5756000800750259, 1.2396650023448343, -, 15.035428599862982, 1.157622984426457
44.pdb, 2, 4, 0.5089032226738381, 0.6754974127804839, 1.0600377389175286, -, 17.39361544129659, 1.2416515818191083
45.pdb, 2, 3, 0.5246207757186773, 0.6450796093623679, 0.9162204130923775, -, 15.127912809296443, 1.3004287677636341
45.pdb, 2, 4, 0.35525745532901537, 1.0349125260773067, 0.9162204130923775, -, 19.485732760599024, 1.39003741297407
45.pdb, 2, 6, 0.27671578301277505, 1.284764353654167, 0.9162204130923775, -, 24.154179748253874, 1.8735420224603967
48.pdb, 2, 2, 0.4750359795982071, 0.7443647312935776, 1.1286396429249217, -, 16.39459787764933, 1.2465435499837842
50.pdb, 2, 2, 0.5624392531502908, 0.57547214513486, 1.1310899727831119, -, 15.116138489368831, 1.2480564904447031
32.pdb, 3, 3, 0.4409048416313722, 0.818926205432514, 0.9388096233039984, -, 16.31519149469295, 1.574964434192522
43.pdb, 3, 5, 0.4443049718591067, 0.8112440787830414, 0.954492810756151, -, 14.544904464744869, 1.3133784228386896
49.pdb, 3, 2, 0.3781552637099411, 0.972450417142066, 0.9078035369175412, -, 17.779421429297944, 1.6858222398516498
45.pdb, 4, 5, 0.33479385579983817, 1.0942402923875494, 0.9261225464302638, -, 19.94368121979534, 1.2593148820391091
18.pdb, 5, 2, 0.20649055776749445, 1.577500592723353, 0.9055286794231894, -, 23.61352788403694, 1.30368484303776
