Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.8569855930816689, 0.8569855930816689, 0.0, 
2, 0.8540117600390563, 0.8540117600390563, 0.0, 
3, 0.8527786029535174, 0.8527786029535174, 0.0, 
4, 0.8397423037336109, 0.8397423037336109, 0.0, 
5, 0.8357864962795587, 0.8357864962795587, 0.0, 
6, 0.8301149173771027, 0.8301149173771027, 0.0, 
7, 0.8288737446785235, 0.8288737446785235, 0.0, 
8, 0.8249163164634783, 0.8249163164634783, 0.0, 
9, 0.8225961077070191, 0.8225961077070191, 0.0, 
10, 0.7922948583433799, 0.7922948583433799, 0.0, 
11, 0.7897644009050957, 0.7897644009050957, 0.0, 
12, 0.7730178675675027, 0.7730178675675027, 0.0, 
13, 0.7695053291022618, 0.7695053291022618, 0.0, 
14, 0.7610942312505522, 0.7610942312505522, 0.0, 
15, 0.7330733523522484, 0.7330733523522484, 0.0, 
16, 0.7055938770371182, 0.7055938770371182, 0.0, 
17, 0.7013289297799227, 0.7013289297799227, 0.0, 
18, 0.6978794812500442, 0.6978794812500442, 0.0, 
19, 0.6875645887018165, 0.6875645887018165, 0.0, 
20, 0.6807447285067622, 0.6807447285067622, 0.0, 
21, 0.6785255379651663, 0.6785255379651663, 0.0, 
22, 0.6678792196492334, 0.6678792196492334, 0.0, 
23, 0.6333141382260107, 0.6333141382260107, 0.0, 
24, 0.6189071200033303, 0.6189071200033303, 0.0, 
25, 0.6063337340205662, 0.6063337340205662, 0.0, 
26, 0.6040847192944349, 0.6040847192944349, 0.0, 
27, 0.5929863575207454, 0.5929863575207454, 0.0, 
28, 0.5862715260863268, 0.5862715260863268, 0.0, 
29, 0.5810534875481806, 0.5810534875481806, 0.0, 
30, 0.575165003293542, 0.575165003293542, 0.0, 
31, 0.5728631735420846, 0.5728631735420846, 0.0, 
32, 0.567061519984069, 0.567061519984069, 0.0, 
33, 0.560747915115245, 0.560747915115245, 0.0, 
34, 0.551116941060139, 0.551116941060139, 0.0, 
35, 0.5399836154518556, 0.5399836154518556, 0.0, 
36, 0.5297962682544377, 0.5297962682544377, 0.0, 
37, 0.5231920542387881, 0.5231920542387881, 0.0, 
38, 0.5067253397791859, 0.5067253397791859, 0.0, 
39, 0.49618643238038057, 0.49618643238038057, 0.0, 
40, 0.4877235231781613, 0.4877235231781613, 0.0, 
41, 0.47435538937363203, 0.47435538937363203, 0.0, 
