Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Bottleneck R error bound, Length, Curvature
2BG9.pdb, 1, 1, 0.8569855930816689, 0.1543341713988601, 2.350121189175435, -, 9.268912378364046, 1.0968786913406219
2BG9.pdb, 2, 2, 0.8540117600390563, 0.1578103147508435, 3.3754618760728277, -, 38.68815217895379, 1.3986520021193811
2BG9.pdb, 3, 3, 0.8527786029535174, 0.15925531623063752, 3.3754618760728277, -, 39.24158484190689, 1.2824543364700174
2BG9.pdb, 4, 4, 0.8397423037336109, 0.17466021548128866, 3.3754618760728277, -, 42.091537979991756, 1.4945724420282454
2BG9.pdb, 5, 5, 0.8357864962795587, 0.17938208573971448, 3.3754618760728277, -, 29.178918175146602, 1.2475353824927338
2BG9.pdb, 6, 6, 0.8301149173771027, 0.18619113310424867, 3.3754618760728277, -, 34.644427897986354, 1.4530544845858009
2BG9.pdb, 7, 7, 0.8288737446785235, 0.18768743378253633, 3.3754618760728277, -, 43.69301305120112, 1.2639102918077467
2BG9.pdb, 8, 8, 0.8249163164634783, 0.1924733323820152, 3.3754618760728277, -, 50.0559481898446, 1.4273744077917339
2BG9.pdb, 9, 9, 0.8225961077070191, 0.19528995489282713, 3.3754618760728277, -, 45.070134113644215, 1.4950383272407224
2BG9.pdb, 10, 10, 0.7922948583433799, 0.23282166056452372, 2.7627876069449564, -, 39.61761479983251, 1.3249546449515526
2BG9.pdb, 11, 11, 0.7897644009050957, 0.23602060470190675, 3.3754618760728277, -, 51.87459561291506, 1.41880525258133
2BG9.pdb, 12, 12, 0.7730178675675027, 0.25745311608552335, 2.7226187420883448, -, 54.999271075709494, 1.4380876047572881
2BG9.pdb, 13, 13, 0.7695053291022618, 0.26200740031813646, 2.3991291032319833, -, 48.42100159990895, 2.1204159721374984
2BG9.pdb, 14, 14, 0.7610942312505522, 0.27299810322700163, 2.0823971075246828, -, 29.654310572303135, 1.420416083116717
2BG9.pdb, 15, 15, 0.7330733523522484, 0.3105095106804023, 2.3675700379899323, -, 49.95561087756773, 1.4241528307881965
2BG9.pdb, 16, 16, 0.7055938770371182, 0.34871545199569004, 3.3754618760728277, -, 69.1068062064928, 1.4483629534737383
2BG9.pdb, 17, 17, 0.7013289297799227, 0.354778272643267, 1.5758042191261956, -, 17.78816839753371, 1.2159342662295785
2BG9.pdb, 18, 18, 0.6978794812500442, 0.3597088540932833, 1.6366555524646693, -, 49.959498441492414, 1.3489595724198764
2BG9.pdb, 19, 19, 0.6875645887018165, 0.3745995066515306, 2.220062707369386, -, 59.661026454020124, 1.3552772376189117
2BG9.pdb, 20, 20, 0.6807447285067622, 0.3845678911133923, 1.509886136551211, -, 22.58213595571714, 1.5552527145465147
2BG9.pdb, 21, 21, 0.6785255379651663, 0.38783316155751757, 1.5018487386717627, -, 21.763962902358376, 1.53576376367261
2BG9.pdb, 22, 22, 0.6678792196492334, 0.40364793070172583, 1.7245770802506937, -, 52.2915784512482, 1.3499640499067762
2BG9.pdb, 23, 23, 0.6333141382260107, 0.45678871101920726, 1.3885294363978598, -, 31.58999585211485, 1.4543680538270336
2BG9.pdb, 24, 24, 0.6189071200033303, 0.47980006601582387, 2.132626568963558, -, 82.04203367678761, 1.4617781132440089
2BG9.pdb, 25, 25, 0.6063337340205662, 0.500324728295785, 1.3632891047226137, -, 13.76024325864324, 1.2106125320888872
2BG9.pdb, 26, 26, 0.6040847192944349, 0.5040408271508516, 1.0684017913935846, -, 20.136149320681234, 1.3875176425957876
2BG9.pdb, 27, 27, 0.5929863575207454, 0.5225838861162592, 2.3371438711277226, -, 94.64246339326536, 1.539064313665529
2BG9.pdb, 28, 28, 0.5862715260863268, 0.5339722416248273, 2.670913428483846, -, 136.67966761663592, 1.0718037195311234
2BG9.pdb, 29, 29, 0.5810534875481806, 0.5429124651831204, 1.0936491075061259, -, 15.163863519073058, 1.2711938653918107
2BG9.pdb, 30, 30, 0.575165003293542, 0.5530983171009396, 1.0322908315079053, -, 18.54618955691011, 1.261688500621988
2BG9.pdb, 31, 31, 0.5728631735420846, 0.5571083804120505, 2.670913428483846, -, 146.5721438313145, 1.0882434492613398
2BG9.pdb, 32, 32, 0.567061519984069, 0.5672874802864397, 1.1590154943648976, -, 58.137896008738444, 1.6478658855518886
2BG9.pdb, 33, 33, 0.560747915115245, 0.5784838236177192, 0.9835849887714789, -, 17.730427619470493, 1.5192066648301519
2BG9.pdb, 34, 34, 0.551116941060139, 0.5958082581187931, 2.670913428483846, -, 158.84881224981476, 1.1458931491163538
2BG9.pdb, 35, 35, 0.5399836154518556, 0.6162164816399603, 2.670913428483846, -, 113.64881198808594, 1.3531667827955716
2BG9.pdb, 36, 36, 0.5297962682544377, 0.6352627458563326, 1.2483252308900252, -, 69.84614109760778, 1.5466203055091317
2BG9.pdb, 37, 37, 0.5231920542387881, 0.6478066658069387, 0.8891013487828148, -, 52.06822134000777, 1.2128379134389362
2BG9.pdb, 38, 38, 0.5067253397791859, 0.6797861583187197, 1.6385118180414682, -, 99.12457844695965, 1.4822676440278786
2BG9.pdb, 39, 39, 0.49618643238038057, 0.7008035511446558, 2.3371438711277226, -, 117.31059314828954, 1.5617152858453254
2BG9.pdb, 40, 40, 0.4877235231781613, 0.7180065845439974, 2.585506599122128, -, 104.78030458849246, 1.3697536474918182
2BG9.pdb, 41, 41, 0.47435538937363203, 0.7457984716105933, 2.3799754262395743, -, 123.53030489471331, 1.3488535531974515
2BG9.pdb, 42, 42, 0.4682058275524342, 0.75884727728678, 2.5957549492914986, -, 132.04875423285458, 1.5066110751597546
2BG9.pdb, 43, 43, 0.46118413354115345, 0.7739578937350566, 2.381121123184319, -, 132.88470068042432, 1.3396457912255988
2BG9.pdb, 44, 44, 0.448783556834635, 0.801214563513836, 1.6385118180414682, -, 109.9639589505219, 1.4417200511315287
2BG9.pdb, 45, 45, 0.44526780324304194, 0.8090793727873876, 2.2035562856025366, -, 133.33053280964748, 1.4043684709220963
2BG9.pdb, 46, 46, 0.44188379244182213, 0.8167083444996798, 2.411313222621931, -, 178.3000283947517, 1.2191312216468064
2BG9.pdb, 47, 47, 0.44001306953044195, 0.8209508490326927, 2.360584375080722, -, 172.31800950277665, 1.3947928300859231
2BG9.pdb, 48, 48, 0.4303796014379182, 0.8430876656863426, 2.5386763951832303, -, 146.91289594104398, 1.3185247799156279
2BG9.pdb, 49, 49, 0.42744197209086454, 0.8499367376176783, 1.4319916413085565, -, 68.57351278176627, 1.3281725397619069
2BG9.pdb, 50, 50, 0.42573693133631096, 0.8539336555386197, 2.0727697543551775, -, 111.25013137021999, 1.4009230261320604
2BG9.pdb, 51, 51, 0.4240991205510582, 0.8577880761866985, 2.5386763951832303, -, 149.88930635939892, 1.2790073051348259
2BG9.pdb, 52, 52, 0.42128492611661567, 0.8644458900898755, 2.3371438711277226, -, 141.883612422727, 1.7005843816865194
2BG9.pdb, 53, 53, 0.4176243271265608, 0.8731729894970304, 1.011787070409703, -, 61.571320865349804, 1.2520220386868068
2BG9.pdb, 54, 54, 0.4140921106304468, 0.881666840458405, 0.7578925102609473, -, 17.662486202311992, 1.2896172619199937
2BG9.pdb, 55, 55, 0.4139509942508172, 0.8820076835381044, 2.2035562856025366, -, 143.61045386472014, 1.424033752926785
2BG9.pdb, 56, 56, 0.4094342444345247, 0.8929789638340649, 0.764659720223865, -, 60.757385579410396, 1.3052878056299948
2BG9.pdb, 57, 57, 0.4092591505034084, 0.8934067037788808, 1.8533284968933414, -, 128.45746683001678, 1.3373280014388305
2BG9.pdb, 58, 58, 0.40745298880638325, 0.8978297178485717, 1.9802899970804306, -, 133.0493035319642, 1.5026756037425195
2BG9.pdb, 59, 59, 0.40068293631309376, 0.9145848469408431, 1.9282865605725892, -, 93.19172264662063, 1.4608996983175453
2BG9.pdb, 60, 60, 0.3997014222999456, 0.9170374548525124, 0.6919861534001193, -, 58.194930484392465, 1.3412221920604435
2BG9.pdb, 61, 61, 0.3975495105739833, 0.9224357977409657, 1.5501232457644134, -, 172.24353992396956, 1.2327003582390152
2BG9.pdb, 62, 62, 0.39436010619225603, 0.9304908119978806, 1.8533284968933414, -, 136.31176980757334, 1.322184211195845
2BG9.pdb, 63, 63, 0.3930155991966418, 0.9339059752882867, 1.4226180495761334, -, 183.57156441818697, 1.2900010306491794
2BG9.pdb, 64, 64, 0.39226187937027057, 0.935825602626128, 1.32873700332668, -, 131.3875964034512, 1.3551797832786563
2BG9.pdb, 65, 65, 0.39036111077218694, 0.9406830432057346, 1.011787070409703, -, 65.51503182411825, 1.2067410173368045
2BG9.pdb, 66, 66, 0.38965376057966095, 0.9424967275658789, 2.1235933441421437, -, 133.90291373193187, 1.8318937106212354
2BG9.pdb, 67, 67, 0.3841616782795769, 0.9566917778192966, 0.6680326746749068, -, 14.591565286662073, 1.2724063317822432
2BG9.pdb, 68, 68, 0.3814087921862757, 0.96388353367912, 1.4348335155539496, -, 131.8883387009232, 1.2917480711000853
2BG9.pdb, 69, 69, 0.380258785242386, 0.9669032442506217, 1.32873700332668, -, 138.28500424721742, 1.3336689127270431
2BG9.pdb, 70, 70, 0.37776322339794655, 0.9734876727558139, 1.8844113697644316, -, 151.24110664040379, 1.4013033630378615
2BG9.pdb, 71, 71, 0.3715523841887377, 0.9900654175273919, 2.2035562856025366, -, 153.5013141964882, 1.4351187552508702
2BG9.pdb, 72, 72, 0.3703928076194571, 0.9931911942726781, 1.46111541814, -, 129.58487722337335, 1.8891575923519428
2BG9.pdb, 73, 73, 0.3665803616743319, 1.00353751382118, 1.011787070409703, -, 70.35846319622797, 1.2009423468040694
2BG9.pdb, 74, 74, 0.3632383948935681, 1.012695925029517, 1.4348335155539496, -, 132.25964722833214, 1.3465285568868148
2BG9.pdb, 75, 75, 0.36207436322200914, 1.0159056649876173, 1.0108856899667664, -, 64.98503372628781, 1.414243831904404
2BG9.pdb, 76, 76, 0.3589590582719449, 1.0245469408080865, 0.9051770655932785, -, 67.18820765615163, 1.3148730796144896
2BG9.pdb, 77, 77, 0.3585581886442919, 1.0256643206929166, 1.1949753838809194, -, 66.76317380530381, 1.3596256699116522
2BG9.pdb, 78, 78, 0.35737789408401327, 1.0289615302010255, 1.579961967046279, -, 123.18995260381016, 1.35579341880967
2BG9.pdb, 79, 79, 0.3556524050531128, 1.033801415409865, 1.8844113697644316, -, 153.87159218766953, 1.2799063259566665
2BG9.pdb, 80, 80, 0.35534769862059024, 1.0346585361039482, 1.6089462890962243, -, 157.6023992399265, 1.3489093642886851
2BG9.pdb, 81, 81, 0.3484445449339846, 1.0542761864533734, 0.7162897092535014, -, 53.6309151431519, 3.7736015133059504
2BG9.pdb, 82, 82, 0.3462183069771694, 1.0606857578658166, 0.9601043150877193, -, 78.94853194488297, 1.5650951643320097
2BG9.pdb, 83, 83, 0.34561297741672575, 1.0624356923616165, 1.4348335155539496, -, 145.19832126456353, 1.3032870036789521
2BG9.pdb, 84, 84, 0.34329702256318506, 1.0691592515442019, 0.7005479706853834, -, 59.78997090860458, 1.3861419986651249
2BG9.pdb, 85, 85, 0.3412408092915737, 1.0751668653245583, 1.8844113697644316, -, 158.85950774030243, 1.2682060675513576
2BG9.pdb, 86, 86, 0.33998631411304303, 1.078849914790785, 1.830934008161217, -, 123.54869220331922, 1.48796958988341
2BG9.pdb, 87, 87, 0.33972275841446414, 1.0796254104327874, 2.0418250817390406, -, 125.57758163482937, 1.9583884111658187
2BG9.pdb, 88, 88, 0.33636534720893974, 1.089557366864279, 1.4348335155539496, -, 150.7089850776526, 1.3047989410478822
2BG9.pdb, 89, 89, 0.335183916059759, 1.093075894640713, 1.5338917322159613, -, 170.80886841047356, 1.2866466368159926
2BG9.pdb, 90, 90, 0.32044003519180086, 1.1380601178118566, 1.32873700332668, -, 147.62625312688186, 1.3578336096089463
2BG9.pdb, 91, 91, 0.31807697144661706, 1.1454618769167229, 0.7850288468467919, -, 22.65041757873713, 1.803983790884958
2BG9.pdb, 92, 92, 0.3118030930180098, 1.1653834025295042, 1.5512028639979358, -, 151.22744502260431, 1.3762763401610048
2BG9.pdb, 93, 93, 0.30017930416445954, 1.2033753023176201, 1.1756095461702927, -, 97.01181061495294, 1.5433409985265216
2BG9.pdb, 94, 94, 0.29926663710023416, 1.206420340098697, 0.9051770655932785, -, 72.99363385297771, 1.2565143501194582
2BG9.pdb, 95, 95, 0.29586650333005, 1.217846928653531, 1.830934008161217, -, 134.51352664135752, 2.618280656410547
2BG9.pdb, 96, 96, 0.2956844890546576, 1.2184623085057482, 1.601253820175983, -, 167.31139823169474, 1.4041826832305349
2BG9.pdb, 97, 97, 0.29095738181930075, 1.2345784767653194, 1.129906530982594, -, 72.13158810184021, 1.333393424045486
2BG9.pdb, 98, 98, 0.28969702476540465, 1.2389196443134025, 0.8471591690310656, -, 87.42352218370684, 1.6026587341874785
2BG9.pdb, 99, 99, 0.28911694621228456, 1.2409240145477483, 0.6002928907378178, -, 30.387874209264627, 1.61539443509828
2BG9.pdb, 100, 100, 0.28677883340128607, 1.249043975625667, 1.4189655596750042, -, 142.06422918315172, 1.5971465914226137
2BG9.pdb, 101, 101, 0.27842509659753467, 1.2786062087602852, 1.0416404506065287, -, 196.97382734461323, 1.6049966477442434
2BG9.pdb, 102, 102, 0.2779102110853162, 1.280457199168821, 0.9601043150877193, -, 90.2825370628975, 1.5842626073887403
2BG9.pdb, 103, 103, 0.27541603274021487, 1.2894724781866733, 0.6631478264790229, -, 55.309598244421956, 1.4790055620931193
2BG9.pdb, 104, 104, 0.26310696504915204, 1.335194618275454, 1.5309322484720664, -, 165.97095683067502, 1.3408351745782237
2BG9.pdb, 105, 105, 0.26080471130799904, 1.3439833842615216, 1.2148064882937697, -, 150.91156128673646, 1.3256416646021671
2BG9.pdb, 106, 106, 0.2568422064028519, 1.359293365519867, 0.7532495892840498, -, 86.02669776262645, 1.582676529599356
2BG9.pdb, 107, 107, 0.24601179462728162, 1.4023757985597736, 1.0663517942782144, -, 161.33006694183183, 1.4041277488776374
2BG9.pdb, 108, 108, 0.24203537289825688, 1.4186713945060367, 1.011787070409703, -, 88.1615490773803, 1.2423613546807257
2BG9.pdb, 109, 109, 0.2410688038483253, 1.4226728930903176, 0.7916989601062792, -, 74.9541333686186, 1.396417370174334
2BG9.pdb, 110, 110, 0.2254386924057021, 1.489707031036212, 0.7125529431397246, -, 138.9858677127074, 1.3702693727083577
2BG9.pdb, 111, 111, 0.22008922762580085, 1.513722234737883, 0.8663917680334317, -, 139.2000115588322, 1.6654157659001323
2BG9.pdb, 112, 112, 0.21294741103398068, 1.5467100403107652, 0.9509948903566343, -, 163.56962222163338, 1.4727550614637028
2BG9.pdb, 113, 113, 0.2023654650104957, 1.5976799835458402, 0.9126613259846308, -, 134.1848864841516, 1.5526141602098658
2BG9.pdb, 114, 114, 0.18355334979715604, 1.6952499191532169, 0.6075269184920788, -, 176.6153775948635, 1.190549525343796
2BG9.pdb, 115, 115, 0.17790641840968602, 1.7264976062108273, 0.750872299854044, -, 199.73498465233084, 1.6771933182341472
2BG9.pdb, 116, 116, 0.11630869865774829, 2.151507427260988, 0.6359090270921142, -, 62.731677820811036, 1.5254452440674395
2BG9.pdb, 117, 117, 0.11175011523206471, 2.191490014329575, 0.8350693813733314, -, 162.18993896672953, 1.6708648379055269
2BG9.pdb, 118, 118, 0.10210196943219532, 2.281783264749802, 0.6295428851865168, -, 157.3217623189379, 1.3084158214729305
2BG9.pdb, 119, 119, 0.09028979062051323, 2.4047308856319547, 0.7357180578991853, -, 146.7013850621215, 1.6092307595075304
